Speed_kmh,Acceleration_ms2,Distance_Driven_km,Vehicle_Year,Past_Claims,Previous_Policy_Lapses,Current_Premium,Deductibles,Dynamic_Premium,Safety_Features_Advanced,Safety_Features_Basic,Safety_Features_Standard,Policy_Type_Comprehensive,Policy_Type_Pay-As-You-Drive,Policy_Type_Third-Party,Braking_Pattern_Harsh,Braking_Pattern_Moderate,Braking_Pattern_Smooth,Location_History_Highway,Location_History_Rural,Location_History_Suburban,Location_History_Urban,Vehicle_Make_BMW,Vehicle_Make_Chevrolet,Vehicle_Make_Ford,Vehicle_Make_Honda,Vehicle_Make_Mercedes,Vehicle_Make_Tesla,Vehicle_Make_Toyota,Vehicle_Model_Convertible,Vehicle_Model_Coupe,Vehicle_Model_Hatchback,Vehicle_Model_SUV,Vehicle_Model_Sedan,Vehicle_Model_Truck,Accident_History_Major,Accident_History_Minor,Accident_History_None,Road_Conditions_Good,Road_Conditions_Moderate,Road_Conditions_Poor,Weather_Data_Clear,Weather_Data_Fog,Weather_Data_Rain,Weather_Data_Snow,Traffic_Congestion_High,Traffic_Congestion_Low,Traffic_Congestion_Moderate
54,2.87,2961,2009,0,1,48781,4627,115440,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
70,2.26,19484,2018,2,0,7353,4096,17271,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
97,1.72,3656,2023,2,2,40127,4568,113900,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
78,0.95,18472,2022,2,1,47688,1006,109135,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
76,0.78,29054,2009,4,2,5885,4511,15472,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
110,3.3,11017,2006,3,0,26554,3085,80780,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
31,2.89,24181,2015,4,0,26811,4916,63845,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
45,1.95,15241,2008,1,0,31520,1676,61896,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
46,3.34,19457,2017,3,0,11203,1502,28202,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
57,3.31,19963,2004,1,0,18986,3517,45612,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
103,1.78,5608,2016,2,2,33501,4853,97257,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
37,3.73,3163,2021,1,0,42985,1335,100582,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
98,3.77,8032,2022,3,2,41594,1510,143857,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
33,2.14,20723,2017,0,0,15921,2379,28813,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
117,3.38,28250,2012,3,2,7821,1076,27527,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
47,1.91,22018,2015,3,0,46828,2224,101630,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
100,3.5,19776,2023,1,1,14233,2524,42824,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
56,1.93,25524,2021,4,2,5917,4155,16259,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
54,2.24,19355,2011,1,0,43248,1723,91210,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
81,2.29,28819,2001,3,0,40910,4652,104182,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True
41,3.27,19346,2013,3,2,37813,513,108158,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False
119,3.93,8683,2014,2,0,44930,4090,142608,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
57,3.96,28969,2008,0,0,9296,544,22919,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
78,3.44,27232,2001,0,2,24979,4117,72661,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
39,2.88,5903,2017,1,1,27952,2816,65562,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
77,0.9,12588,2023,1,2,22645,3952,53568,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
84,3.01,21919,2017,2,2,6449,4410,19689,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
34,2.02,10427,2011,0,2,30497,3298,66773,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
76,1.3,15113,2017,3,1,47067,2925,115761,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
60,1.92,1585,2020,2,1,21755,731,51758,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
42,1.06,26472,2007,1,0,5269,512,9033,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
69,2.17,16163,2011,1,0,38232,4809,84779,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
116,3.36,21277,2001,3,0,37597,1862,116815,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
117,2.24,27104,2008,0,0,29718,3626,75302,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
103,0.76,29926,2012,2,1,8210,2922,20093,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
92,3.92,19304,2002,1,1,13313,2707,40559,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
107,2.05,7087,2003,3,1,32920,879,95618,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
34,2.53,18417,2018,3,0,18855,3716,41759,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
47,2.61,511,2009,0,0,28747,526,58791,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
80,1.48,650,2016,3,1,19272,3335,48865,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
48,3.91,12127,2000,4,1,29404,3662,87562,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
